image_name,split,class_id(1),x_center(1),y_center(1),width(1),height(1),class_id(2),x_center(2),y_center(2),width(2),height(2),class_id(3),x_center(3),y_center(3),width(3),height(3),class_id(4),x_center(4),y_center(4),width(4),height(4),class_id(5),x_center(5),y_center(5),width(5),height(5),class_id(6),x_center(6),y_center(6),width(6),height(6),class_id(7),x_center(7),y_center(7),width(7),height(7),class_id(8),x_center(8),y_center(8),width(8),height(8),class_id(9),x_center(9),y_center(9),width(9),height(9),class_id(10),x_center(10),y_center(10),width(10),height(10),class_id(11),x_center(11),y_center(11),width(11),height(11),class_id(12),x_center(12),y_center(12),width(12),height(12),class_id(13),x_center(13),y_center(13),width(13),height(13),class_id(14),x_center(14),y_center(14),width(14),height(14),class_id(15),x_center(15),y_center(15),width(15),height(15),class_id(16),x_center(16),y_center(16),width(16),height(16),class_id(17),x_center(17),y_center(17),width(17),height(17),class_id(18),x_center(18),y_center(18),width(18),height(18),class_id(19),x_center(19),y_center(19),width(19),height(19),class_id(20),x_center(20),y_center(20),width(20),height(20),class_id(21),x_center(21),y_center(21),width(21),height(21)
potholes110_png.rf.55462a7af7c768bdd2ced2f2fb1e24ad.jpg,train,0,0.54453125,0.42421875,0.21875,0.271875,0.0,0.5109375,0.67890625,0.0625,0.0453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes110_png.rf.73643d6c76dfa58378fb4838ed099dba.jpg,train,0,0.5359375,0.41953125,0.1921875,0.2546875,0.0,0.52890625,0.6765625,0.0578125,0.03828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes110_png.rf.98e9c9a2126d6c150d8b2b99a66796bd.jpg,train,0,0.54453125,0.57578125,0.21875,0.271875,0.0,0.5109375,0.32109375,0.0625,0.0453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes111_png.rf.1425b8068b53f852a9b4f9bb34d4158f.jpg,train,0,0.48828125,0.46484375,0.19453125,0.13203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes111_png.rf.7d223ed605c114fe67826dd8cd966f83.jpg,train,0,0.48828125,0.53515625,0.19453125,0.13203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes111_png.rf.94e4291f857bf9be335c40b1e2144d5c.jpg,train,0,0.5140625,0.53515625,0.19453125,0.13203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes111_png.rf.c5f73151cfaa603faf23bb2bb89485dd.jpg,train,0,0.5140625,0.46484375,0.19453125,0.13203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes111_png.rf.f1114ac32dcafb9c2b89c07bf3f9df03.jpg,train,0,0.51171875,0.53515625,0.19453125,0.13203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes112_png.rf.138a0065bbc4ba140be19cb11d0f1bc4.jpg,train,0,0.51171875,0.3921875,0.78125,0.59140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes112_png.rf.54d8f5a8f772fb10d67e05fae13a9245.jpg,train,0,0.48828125,0.6078125,0.78125,0.59140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes112_png.rf.7caa0094986d51c718d2848ed5986333.jpg,train,0,0.48828125,0.3921875,0.78125,0.59140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes112_png.rf.93831ea82c9399ea2696e41e1b9dfed3.jpg,train,0,0.53828125,0.60234375,0.84375,0.68515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes112_png.rf.f8ca0a13d9a50b2540164151509b4b04.jpg,train,0,0.46171875,0.60234375,0.84375,0.68515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes113_png.rf.195dd487c902737eb9e7df34da8e75ef.jpg,train,0,0.49296875,0.4828125,0.6109375,0.4421875,0.0,0.478125,0.203125,0.1390625,0.18046875,0.0,0.16484375,0.834375,0.2015625,0.11328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes113_png.rf.48ed210cc96fded683f3b9344b9ce138.jpg,train,0,0.50703125,0.5171875,0.6109375,0.4421875,0.0,0.521875,0.796875,0.1390625,0.18046875,0.0,0.83515625,0.165625,0.2015625,0.11328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes114_png.rf.92a276c379178c434e29a5a2161c83c3.jpg,train,0,0.5890625,0.44453125,0.365625,0.34375,0.0,0.36328125,0.54296875,0.24765625,0.30078125,0.0,0.28828125,0.109375,0.13203125,0.12734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes115_png.rf.8b52aea366d8504f978e167268d3cbf5.jpg,train,0,0.5140625,0.59609375,0.43515625,0.1703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes115_png.rf.a7a7bd3dbf7876ae259540ab1c52b05d.jpg,train,0,0.4859375,0.59609375,0.43515625,0.1703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes115_png.rf.b69e68055478a3fce08da06a315aee18.jpg,train,0,0.5140625,0.40390625,0.43515625,0.1703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes116_png.rf.0d1ae45a789ae81fc340965be39345ff.jpg,train,0,0.5328125,0.50390625,0.3265625,0.2953125,0.0,0.2953125,0.23828125,0.10078125,0.12734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes116_png.rf.37bc587cb34d6b87adfaf588788bba39.jpg,train,0,0.5328125,0.4984375,0.30078125,0.26171875,0.0,0.2609375,0.26953125,0.08671875,0.1203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes116_png.rf.3c21f8762b351988a70af86f466e13f8.jpg,train,0,0.4671875,0.49609375,0.3265625,0.2953125,0.0,0.7046875,0.76171875,0.10078125,0.12734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes116_png.rf.916f70058c1c46129be602d901a0cbf7.jpg,train,0,0.4671875,0.50390625,0.3265625,0.2953125,0.0,0.7046875,0.23828125,0.10078125,0.12734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes116_png.rf.9eb33abc8884953679a0676aa1026557.jpg,train,0,0.5328125,0.5015625,0.30078125,0.26171875,0.0,0.2609375,0.73046875,0.08671875,0.1203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes117_png.rf.052e354357950ede898efd27f1ea87ff.jpg,train,0,0.4953125,0.5921875,0.22109375,0.1421875,0.0,0.7125,0.7015625,0.1390625,0.071875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes117_png.rf.40a79eb142b68bf74eadeeeb107dba4d.jpg,train,0,0.4953125,0.4078125,0.22109375,0.1421875,0.0,0.7125,0.2984375,0.1390625,0.071875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes117_png.rf.65697d504f1f81f3e3114898722c0e4d.jpg,train,0,0.47578125,0.4109375,0.240625,0.18046875,0.0,0.6671875,0.25859375,0.14921875,0.0984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes117_png.rf.b2e145843c0702778f071473f359cc1a.jpg,train,0,0.52421875,0.5890625,0.240625,0.18046875,0.0,0.3328125,0.74140625,0.14921875,0.0984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes117_png.rf.dc88d535d58335ab8f923831e5423543.jpg,train,0,0.5046875,0.4078125,0.22109375,0.1421875,0.0,0.2875,0.2984375,0.1390625,0.071875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes118_png.rf.55dffb1a1cd4447313a908375775851e.jpg,train,0,0.5484375,0.56484375,0.178125,0.12734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes118_png.rf.90cc2d03d44181ea04870cb69731c7f9.jpg,train,0,0.4796875,0.421875,0.18046875,0.13203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes118_png.rf.b1000e2817a6a17d023d9b015b35271a.jpg,train,0,0.4796875,0.421875,0.18046875,0.13203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes118_png.rf.d1ef03a54b4a33ed5bc751ded6e72751.jpg,train,0,0.4796875,0.578125,0.18046875,0.13203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes118_png.rf.e9d178250194c821e3927fcbd9367204.jpg,train,0,0.4515625,0.43515625,0.178125,0.12734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes119_png.rf.22d775399d73531ff4278ca396746570.jpg,train,0,0.47578125,0.44375,0.3390625,0.40859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes119_png.rf.289be654925b80b6cfe6348808111df5.jpg,train,0,0.46640625,0.5515625,0.290625,0.37265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes119_png.rf.3c4137bf04e6494cf44b34fef5fcf798.jpg,train,0,0.47578125,0.55625,0.3390625,0.40859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes119_png.rf.99ce036dd9464129c6054a5699ba4cc4.jpg,train,0,0.48046875,0.5578125,0.365625,0.42578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes119_png.rf.a62d72f350a0434134cc7f66d95819aa.jpg,train,0,0.52421875,0.55625,0.3390625,0.40859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes119_png.rf.c00b5156ca01efcae892d1dc740c011d.jpg,train,0,0.46640625,0.4484375,0.290625,0.37265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes119_png.rf.c9d8b4ae47675f93cf5f784ac216d86b.jpg,train,0,0.53359375,0.4484375,0.290625,0.37265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes119_png.rf.d9abae708ee209952462afaaad8204a1.jpg,train,0,0.48046875,0.4421875,0.365625,0.42578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes11_png.rf.013246632270ac83322dd14a240d2771.jpg,train,0,0.49765625,0.5140625,0.3265625,0.2453125,0.0,0.13359375,0.58671875,0.084375,0.08203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes11_png.rf.024a702139fc7539c8c95e30fb6b2d45.jpg,train,0,0.50625,0.51328125,0.33203125,0.2546875,0.0,0.875,0.48203125,0.08671875,0.084375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes11_png.rf.062321c59d01ca7190f03edb9474b6c7.jpg,train,0,0.50625,0.51328125,0.33203125,0.2546875,0.0,0.875,0.48203125,0.08671875,0.084375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes11_png.rf.158cf6fcc175f04b8f5aa2758de8948f.jpg,train,0,0.4984375,0.4859375,0.33203125,0.2546875,0.0,0.13671875,0.4015625,0.08671875,0.084375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes11_png.rf.40d565dbe224bb26b13539bc6a74e33a.jpg,train,0,0.49765625,0.5140625,0.3265625,0.2453125,0.0,0.13359375,0.58671875,0.084375,0.08203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes11_png.rf.47105a1ea8852193a359437e4814955e.jpg,train,0,0.5015625,0.5140625,0.33203125,0.2546875,0.0,0.86328125,0.5984375,0.08671875,0.084375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes11_png.rf.6a520e0f33c2aac07f5abe97f5147362.jpg,train,0,0.49375,0.51328125,0.33203125,0.2546875,0.0,0.125,0.48203125,0.08671875,0.084375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes11_png.rf.88d6371b2331862b889a95eae7235c4c.jpg,train,0,0.50234375,0.4859375,0.3265625,0.2453125,0.0,0.86640625,0.41328125,0.084375,0.08203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes120_png.rf.4563bde4d2192859c0828e3fe5c347f8.jpg,train,0,0.9265625,0.171875,0.1421875,0.13671875,0.0,0.91015625,0.3453125,0.17578125,0.19921875,0.0,0.553125,0.5265625,0.4859375,0.3171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes120_png.rf.4fdaba3dab0018604d0516a4ba4f52db.jpg,train,0,0.9265625,0.16953125,0.1421875,0.13671875,0.0,0.91015625,0.3453125,0.17578125,0.19921875,0.0,0.553125,0.5265625,0.4859375,0.3171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes120_png.rf.6767b7b325ad0b86d03e696b4800acca.jpg,train,0,0.9265625,0.83046875,0.1421875,0.13671875,0.0,0.91015625,0.6546875,0.17578125,0.19921875,0.0,0.553125,0.4734375,0.4859375,0.3171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes120_png.rf.de764d809d5357183a4e7f5cd500d123.jpg,train,0,0.0734375,0.828125,0.1421875,0.13671875,0.0,0.08984375,0.6546875,0.17578125,0.19921875,0.0,0.446875,0.4734375,0.4859375,0.3171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes120_png.rf.df80609638d466c24aef9d7f8d376976.jpg,train,0,0.0734375,0.83046875,0.1421875,0.13671875,0.0,0.08984375,0.6546875,0.17578125,0.19921875,0.0,0.446875,0.4734375,0.4859375,0.3171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes121_png.rf.83a897fab73aedd908aa145633743b6b.jpg,train,0,0.63359375,0.44140625,0.0765625,0.0578125,0.0,0.79140625,0.103125,0.1953125,0.20625,0.0,0.69609375,0.05625,0.1078125,0.1125,0.0,0.6109375,0.23671875,0.1109375,0.1109375,0.0,0.5109375,0.2453125,0.1109375,0.103125,0.0,0.37109375,0.259375,0.0890625,0.0796875,0.0,0.4234375,0.13125,0.1109375,0.11796875,0.0,0.55546875,0.0796875,0.1203125,0.1296875,0.0,0.48203125,0.0296875,0.1390625,0.059375,0.0,0.2609375,0.09765625,0.14453125,0.1109375,0.0,0.52265625,0.421875,0.05078125,0.0484375,0.0,0.56640625,0.4390625,0.040625,0.02890625,0.0,0.46875,0.48671875,0.1828125,0.165625,0.0,0.1859375,0.365625,0.3703125,0.30546875,0.0,0.03359375,0.21015625,0.0671875,0.209375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes121_png.rf.cfeab8d47fffa95119e14da0ddee9f30.jpg,train,0,0.36640625,0.55859375,0.0765625,0.0578125,0.0,0.20859375,0.896875,0.1953125,0.20625,0.0,0.30390625,0.94375,0.1078125,0.1125,0.0,0.3890625,0.76328125,0.1109375,0.1109375,0.0,0.4890625,0.7546875,0.1109375,0.103125,0.0,0.62890625,0.740625,0.0890625,0.0796875,0.0,0.5765625,0.86875,0.1109375,0.11796875,0.0,0.44453125,0.9203125,0.1203125,0.1296875,0.0,0.51796875,0.9703125,0.1390625,0.059375,0.0,0.7390625,0.90234375,0.14453125,0.1109375,0.0,0.47734375,0.578125,0.05078125,0.0484375,0.0,0.43359375,0.5609375,0.040625,0.02890625,0.0,0.53125,0.51328125,0.1828125,0.165625,0.0,0.8140625,0.634375,0.3703125,0.30546875,0.0,0.96640625,0.78984375,0.0671875,0.209375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes121_png.rf.d059b47acfd0ef9c91f8518f1340553f.jpg,train,0,0.63203125,0.5609375,0.0796875,0.06015625,0.0,0.78359375,0.89921875,0.196875,0.2015625,0.0,0.6859375,0.94453125,0.1078125,0.1109375,0.0,0.60546875,0.7640625,0.1109375,0.1109375,0.0,0.50625,0.75625,0.11328125,0.103125,0.0,0.36796875,0.73828125,0.09140625,0.08203125,0.0,0.4171875,0.86640625,0.11328125,0.1203125,0.0,0.546875,0.921875,0.12265625,0.13203125,0.0,0.4734375,0.96875,0.1390625,0.0625,0.0,0.25390625,0.89765625,0.14453125,0.11328125,0.0,0.521875,0.578125,0.053125,0.05078125,0.0,0.56484375,0.5625,0.040625,0.02890625,0.0,0.4671875,0.51171875,0.1828125,0.16796875,0.0,0.1859375,0.6296875,0.371875,0.3125,0.0,0.0328125,0.7796875,0.06484375,0.209375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes121_png.rf.da3d5ace4825d907e6e221068506fe14.jpg,train,0,0.63203125,0.4390625,0.0796875,0.06015625,0.0,0.78359375,0.10078125,0.196875,0.2015625,0.0,0.6859375,0.05546875,0.1078125,0.1109375,0.0,0.60546875,0.2359375,0.1109375,0.1109375,0.0,0.50625,0.24375,0.11328125,0.103125,0.0,0.36796875,0.26171875,0.09140625,0.08203125,0.0,0.4171875,0.13359375,0.11328125,0.1203125,0.0,0.546875,0.078125,0.12265625,0.13203125,0.0,0.4734375,0.03125,0.1390625,0.0625,0.0,0.25390625,0.10234375,0.14453125,0.11328125,0.0,0.521875,0.421875,0.053125,0.05078125,0.0,0.56484375,0.4375,0.040625,0.02890625,0.0,0.4671875,0.48828125,0.1828125,0.16796875,0.0,0.1859375,0.3703125,0.371875,0.3125,0.0,0.0328125,0.2203125,0.06484375,0.209375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes122_png.rf.51af138ca26d80d5db49da6bd5fa4db0.jpg,train,0,0.56640625,0.5921875,0.146875,0.15625,0.0,0.48046875,0.790625,0.12734375,0.115625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes122_png.rf.77a0f4059a219b1db57963dfee6ce569.jpg,train,0,0.553125,0.60078125,0.13671875,0.146875,0.0,0.44140625,0.78515625,0.1203125,0.1078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes122_png.rf.7a2d32d6b699c8a1eac44bb552156e37.jpg,train,0,0.446875,0.60078125,0.13671875,0.146875,0.0,0.55859375,0.78515625,0.1203125,0.1078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes122_png.rf.9b767bd1eb5fa170535f5d747d5f105e.jpg,train,0,0.56640625,0.4078125,0.146875,0.15625,0.0,0.48046875,0.209375,0.12734375,0.115625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes123_png.rf.02a1ffbbedd1371d81c2913b94c038df.jpg,train,0,0.4265625,0.52890625,0.353125,0.19921875,0.0,0.90390625,0.4734375,0.103125,0.103125,0.0,0.70546875,0.584375,0.2984375,0.1734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes123_png.rf.143ac565499cf036acbad5a40edb7a3a.jpg,train,0,0.42421875,0.5203125,0.34375,0.165625,0.0,0.90390625,0.515625,0.09375,0.09375,0.0,0.69609375,0.60546875,0.2859375,0.14453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes123_png.rf.309f065611da6642a7915f0d2950e22b.jpg,train,0,0.4265625,0.47109375,0.353125,0.19921875,0.0,0.90390625,0.5265625,0.103125,0.103125,0.0,0.70546875,0.415625,0.2984375,0.1734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes123_png.rf.626d9a8527faa5525d15e3b33ea74bf7.jpg,train,0,0.578125,0.50703125,0.35078125,0.1875,0.0,0.1046875,0.58671875,0.10078125,0.10078125,0.0,0.32578125,0.63828125,0.29296875,0.16328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potholes123_png.rf.a63e70f0bb2e31d43af2351c8bbee4a4.jpg,train,0,0.57578125,0.4796875,0.34375,0.165625,0.0,0.09609375,0.484375,0.09375,0.09375,0.0,0.30390625,0.39453125,0.2859375,0.14453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
